item_a,item_b,semantic_sim,mid_affinity,reliability,rule,weak_threshold
751,2900,0.03179094195365906,0.0006130518158897758,0.019694948493884236,semantic_near_mid_graph_weak,0.0016112355515360832
1293,2872,0.03436584398150444,0.0006904877373017371,0.019638516354807574,semantic_near_mid_graph_weak,0.0016112355515360832
2872,2989,0.03407196328043938,0.0007040033233352005,0.0191847698101139,semantic_near_mid_graph_weak,0.0016112355515360832
1294,2872,0.034232500940561295,0.0007166676805354655,0.019006094705538008,semantic_near_mid_graph_weak,0.0016112355515360832
417,2900,0.034004028886556625,0.0007122779497876763,0.018971887895907022,semantic_near_mid_graph_weak,0.0016112355515360832
1678,2900,0.035182833671569824,0.0007435986190102994,0.018945663069104692,semantic_near_mid_graph_weak,0.0016112355515360832
1677,1697,0.03353342413902283,0.0007107683341018856,0.018740741598408318,semantic_near_mid_graph_weak,0.0016112355515360832
1452,2900,0.03391870856285095,0.0007242358988150954,0.018672553921312493,semantic_near_mid_graph_weak,0.0016112355515360832
1377,2900,0.03385665640234947,0.0007300548604689538,0.018516120661192185,semantic_near_mid_graph_weak,0.0016112355515360832
1146,2872,0.031572092324495316,0.0006680910591967404,0.01848087634305787,semantic_near_mid_graph_weak,0.0016112355515360832
1677,2900,0.03424089401960373,0.0007467381074093282,0.018371718111819237,semantic_near_mid_graph_weak,0.0016112355515360832
1481,2023,0.03192882239818573,0.0007045121164992452,0.017967957257375447,semantic_near_mid_graph_weak,0.0016112355515360832
825,2845,0.033677853643894196,0.0007562451064586639,0.01787090847691021,semantic_near_mid_graph_weak,0.0016112355515360832
1603,2430,0.03213002532720566,0.0007183839334174991,0.017804563135562255,semantic_near_mid_graph_weak,0.0016112355515360832
1026,1699,0.0323479026556015,0.0007324998150579631,0.01764190098492619,semantic_near_mid_graph_weak,0.0016112355515360832
1916,2845,0.03351367637515068,0.0007657829555682838,0.017585401876704626,semantic_near_mid_graph_weak,0.0016112355515360832
35,1164,0.031939756125211716,0.0007262579747475684,0.01754303891318586,semantic_near_mid_graph_weak,0.0016112355515360832
417,1455,0.032029200345277786,0.000729980762116611,0.017518162492530968,semantic_near_mid_graph_weak,0.0016112355515360832
253,871,0.03248189762234688,0.0007435967563651502,0.017491269039496177,semantic_near_mid_graph_weak,0.0016112355515360832
59,2080,0.03210390359163284,0.0007346819620579481,0.017465349434896426,semantic_near_mid_graph_weak,0.0016112355515360832
1146,1663,0.031948890537023544,0.0007323688478209078,0.017426884658088445,semantic_near_mid_graph_weak,0.0016112355515360832
903,968,0.03193218261003494,0.0007325556362047791,0.01741406927458855,semantic_near_mid_graph_weak,0.0016112355515360832
197,198,0.03446812927722931,0.0007974613690748811,0.017408549418366125,semantic_near_mid_graph_weak,0.0016112355515360832
347,362,0.03325105458498001,0.0007740500150248408,0.01727699090660717,semantic_near_mid_graph_weak,0.0016112355515360832
997,1001,0.032919228076934814,0.0007662397110834718,0.017264149099367607,semantic_near_mid_graph_weak,0.0016112355515360832
644,2077,0.03202961012721062,0.0007428794633597136,0.017261974470066162,semantic_near_mid_graph_weak,0.0016112355515360832
1484,2900,0.03152203559875488,0.000729269057046622,0.017254695757985973,semantic_near_mid_graph_weak,0.0016112355515360832
646,901,0.032441381365060806,0.0007591437315568328,0.017156421147511248,semantic_near_mid_graph_weak,0.0016112355515360832
1452,2431,0.03166507929563522,0.0007406750810332596,0.01710883694431694,semantic_near_mid_graph_weak,0.0016112355515360832
1,358,0.032362714409828186,0.0007620396208949387,0.01705665279985114,semantic_near_mid_graph_weak,0.0016112355515360832
1164,2025,0.03241287171840668,0.0007678066613152623,0.016967073744284463,semantic_near_mid_graph_weak,0.0016112355515360832
157,417,0.03165049850940704,0.000748397083953023,0.01694927076681074,semantic_near_mid_graph_weak,0.0016112355515360832
418,1455,0.031209882348775864,0.0007364749326370656,0.016944248761860375,semantic_near_mid_graph_weak,0.0016112355515360832
1308,2845,0.033520374447107315,0.0007968795252963901,0.01694197903390884,semantic_near_mid_graph_weak,0.0016112355515360832
138,2845,0.031743161380290985,0.00075443962123245,0.01687984817593922,semantic_near_mid_graph_weak,0.0016112355515360832
1455,1481,0.03201265260577202,0.0007619670359417796,0.016873596124924672,semantic_near_mid_graph_weak,0.0016112355515360832
687,2359,0.03330278769135475,0.0007951318402774632,0.01686812868811246,semantic_near_mid_graph_weak,0.0016112355515360832
711,1914,0.03233819082379341,0.0007712570368312299,0.016858730227567096,semantic_near_mid_graph_weak,0.0016112355515360832
202,3118,0.031903792172670364,0.000764647382311523,0.016763143651486758,semantic_near_mid_graph_weak,0.0016112355515360832
113,1148,0.031170224770903587,0.0007487820694223046,0.016684629920377548,semantic_near_mid_graph_weak,0.0016112355515360832
157,1377,0.03171965107321739,0.0007651856285519898,0.016655794568331866,semantic_near_mid_graph_weak,0.0016112355515360832
364,1610,0.0323486402630806,0.0007818693411536515,0.016651115450151407,semantic_near_mid_graph_weak,0.0016112355515360832
111,507,0.03376146778464317,0.0008167007472366095,0.016648503797946218,semantic_near_mid_graph_weak,0.0016112355515360832
957,1267,0.032175298780202866,0.0007790011586621404,0.01661916547233049,semantic_near_mid_graph_weak,0.0016112355515360832
1275,1918,0.031956207007169724,0.0007740810397081077,0.016603582791762765,semantic_near_mid_graph_weak,0.0016112355515360832
157,1697,0.031681839376688004,0.0007722189766354859,0.0164976426538242,semantic_near_mid_graph_weak,0.0016112355515360832
